mRNA_size	ORF_size	Fickett_score	Hexamer_score	coding_prob
1000::CHR12:116533425-116536513(MSTRG.7609.2)	3088	480	0.4394	-0.318437316386	0.0454193039998182
1000::CHR12:116585704-116585953(MSTRG.7612.1)	249	72	0.7769	-0.0512440873549	0.00929007008450121
1000::CHR12:113158575-113185440(MSTRG.7616.3)	26865	699	0.7577	-0.00216241006026	0.753534129065403
1000::CHR12:113225246-113296128(MSTRG.7622.12)	70882	777	0.6173	0.0951009991534	0.421390128515603
1000::CHR12:113225246-113296128(MSTRG.7622.13)	70882	777	0.6173	0.0951009991534	0.421390128515603
1000::CHR12:113298781-113335113(MSTRG.7625.6)	36332	585	0.5268	-0.571073794625	0.00720885207075167
1000::CHR12:113299332-113359466(MSTRG.7625.8)	60134	675	0.483	-0.294118124763	0.0242747604094265
1000::CHR12:113299332-113335130(MSTRG.7625.9)	35798	585	0.5268	-0.571073794625	0.00742145741846749
1000::CHR12:116711101-116737836(MSTRG.7628.2)	26735	453	0.619	-0.203899245724	0.0345615371466364
1000::CHR12:116717449-116735347(MSTRG.7628.5)	17898	453	0.619	-0.203899245724	0.0549249341088781
1000::CHR12:116911313-117031148(MSTRG.7634.3)	119835	525	0.5445	-0.0356632996341	0.0010425711973849
1000::CHR12:117142094-117190456(MSTRG.7640.2)	48362	618	0.6197	0.0641991009653	0.261076739697133
1000::CHR12:118179647-118246962(MSTRG.7653.1)	67315	879	1.1478	0.47080854182	0.994108240713399
1000::CHR12:118009889-118117463(MSTRG.7659.1)	107574	852	0.7077	-0.0776643944614	0.097385658438746
1000::CHR12:118063593-118135988(MSTRG.7659.2)	72395	852	0.7077	-0.0776643944614	0.426118147042721
1000::CHR12:118063607-118104000(MSTRG.7659.4)	40393	852	0.7077	-0.0776643944614	0.811073964433087
1000::CHR12:118079454-118103885(MSTRG.7659.7)	24431	852	0.7077	-0.0776643944614	0.911510605199744
1000::CHR12:118016722-118032234(MSTRG.7660.6)	15512	330	0.6923	-0.0365525610776	0.0561263231266355
1000::CHR12:118016722-118032234(MSTRG.7660.7)	15512	330	0.6923	-0.0365525610776	0.0561263231266355
1000::CHR12:118016722-118032234(MSTRG.7660.8)	15512	330	0.6923	-0.0365525610776	0.0561263231266355
1000::CHR12:118026919-118061193(MSTRG.7662.1)	34274	546	0.7139	0.0777085908783	0.339227940099222
1000::CHR12:118032694-118062430(MSTRG.7662.3)	29736	636	0.6279	0.0667110600489	0.556210982495962
1000::CHR12:118032694-118061089(MSTRG.7662.4)	28395	483	0.6369	-0.191977788674	0.0496808005308011
1000::CHR12:120175790-120194715(MSTRG.7668.9)	18925	591	0.7084	-0.0242395496831	0.510176452007324
1000::CHR12:119685794-119731504(MSTRG.7671.4)	45710	531	0.4913	-0.205596551222	0.0189258726421307
1000::CHR12:119685803-119877320(MSTRG.7671.5)	191517	531	0.4913	-0.205596551222	6.50519967266803e-06
1000::CHR12:119690401-119803490(MSTRG.7671.27)	113089	531	0.4913	-0.205596551222	0.000479352534425964
1000::CHR12:119710295-119877320(MSTRG.7671.31)	167025	462	0.7532	-0.200355275217	2.93169722933139e-05
1000::CHR12:120425154-120498491(MSTRG.7673.1)	73337	456	0.7464	-0.102843784383	0.00816967530212839
1000::CHR12:120461711-120469735(MSTRG.7677.10)	8024	246	0.5968	0.00749636146517	0.0318764882183281
1000::CHR12:120197323-120201089(MSTRG.7679.14)	3766	279	1.1269	0.0197825540236	0.287220705175047
1000::CHR12:120210448-120265692(MSTRG.7681.6)	55244	759	0.5833	0.105568080301	0.570848743242481
1000::CHR12:120210448-120265692(MSTRG.7681.7)	55244	759	0.5833	0.105568080301	0.570848743242481
1000::CHR12:120210448-120226795(MSTRG.7681.8)	16347	759	0.5833	0.105568080301	0.918196174459025
1000::CHR12:120215241-120265692(MSTRG.7681.14)	50451	759	0.5833	0.105568080301	0.633699574817218
1000::CHR12:120687149-120737805(MSTRG.7690.1)	50656	810	0.4941	0.0499781377524	0.613639486418916
1000::CHR12:120687245-120701859(MSTRG.7690.3)	14614	492	0.5352	0.0418900278961	0.263809454146054
1000::CHR12:120687245-120701859(MSTRG.7690.4)	14614	492	0.5352	0.0418900278961	0.263809454146054
1000::CHR12:120687403-120755883(MSTRG.7690.6)	68480	810	0.4941	0.0499781377524	0.374098002461739
1000::CHR12:120694167-120701859(MSTRG.7690.8)	7692	267	0.8342	-0.154296012609	0.0347641568418073
1000::CHR12:120694167-120701859(MSTRG.7690.9)	7692	267	0.8342	-0.154296012609	0.0347641568418073
1000::CHR12:120694167-120701859(MSTRG.7690.10)	7692	267	0.8342	-0.154296012609	0.0347641568418073
1000::CHR12:120710458-120723636(MSTRG.7694.1)	13178	516	0.7626	-0.0289857788987	0.419403098276358
1000::CHR12:120710517-120723636(MSTRG.7694.4)	13119	516	0.7626	-0.0289857788987	0.420191049980497
1000::CHR12:120970024-120980965(MSTRG.7699.8)	10941	330	1.215	0.615521615023	0.960343947185678
1000::CHR12:120996390-121002507(MSTRG.7700.13)	6117	552	0.6956	0.141690823613	0.780649122763103
1000::CHR12:121000486-121016480(MSTRG.7701.1)	15994	444	0.745	0.0749196384192	0.328429843439632
1000::CHR12:121626550-121643107(MSTRG.7704.2)	16557	597	1.35	0.615177123066	0.998220318474053
1000::CHR12:121626838-121643107(MSTRG.7704.6)	16269	597	1.35	0.615177123066	0.998248152569651
1000::CHR12:121839715-121848231(MSTRG.7706.1)	8516	396	1.0529	0.203155694199	0.730522118782082
1000::CHR12:121743623-121782955(MSTRG.7711.3)	39332	684	0.7276	-0.0759914761296	0.429075780226052
1000::CHR12:121757158-121780750(MSTRG.7711.6)	23592	684	0.7276	-0.0759914761296	0.640473849231238
1000::CHR12:121771911-121782931(MSTRG.7711.7)	11020	684	0.7276	-0.0759914761296	0.780187643315958
1000::CHR12:121776284-121778356(MSTRG.7711.9)	2072	267	0.7248	-0.0353270225045	0.0647174685277624
1000::CHR12:121400142-121424349(MSTRG.7717.6)	24207	444	0.4382	-0.0271322240645	0.055070558911181
1000::CHR12:121429509-121580140(MSTRG.7718.4)	150631	1686	0.4668	0.123742033987	0.994146925493813
1000::CHR12:121429509-121579644(MSTRG.7718.5)	150135	1686	0.4668	0.123742033987	0.994303067823748
1000::CHR12:121429509-121580140(MSTRG.7718.6)	150631	1686	0.4668	0.123742033987	0.994146925493813
1000::CHR12:121429509-121580140(MSTRG.7718.7)	150631	1686	0.4668	0.123742033987	0.994146925493813
1000::CHR12:122472893-122500988(MSTRG.7725.4)	28095	369	0.6172	-0.013079430933	0.0394510003029724
1000::CHR12:122472893-122500972(MSTRG.7725.5)	28079	369	0.6172	-0.013079430933	0.0394842587046094
1000::CHR12:122482002-122500984(MSTRG.7725.12)	18982	342	0.8365	-0.117742107654	0.0534540612057929
1000::CHR12:122207804-122226009(MSTRG.7731.12)	18205	570	0.6554	-0.165677776258	0.232233851985783
1000::CHR12:122271434-122423337(MSTRG.7732.2)	151903	519	0.6659	0.0379883642825	0.000399437591353465
1000::CHR12:122271469-122328162(MSTRG.7732.6)	56693	519	0.6659	0.0379883642825	0.068845039324645
1000::CHR12:122272461-122423184(MSTRG.7732.9)	150723	519	0.6659	0.0379883642825	0.00042612458050404
1000::CHR12:122272661-122423711(MSTRG.7732.12)	151050	519	0.6659	0.0379883642825	0.00041855549698729
1000::CHR12:122272806-122423677(MSTRG.7732.15)	150871	519	0.6659	0.0379883642825	0.00042268201590949
1000::CHR12:122319232-122400014(MSTRG.7732.18)	80782	471	0.7646	-0.258505861346	0.00267430871762008
1000::CHR12:122341088-122423074(MSTRG.7732.22)	81986	414	0.6472	-0.152101925199	0.0016853116155941
1000::CHR12:122341088-122423711(MSTRG.7732.23)	82623	414	0.6472	-0.152101925199	0.00162755812228245
1000::CHR12:122341088-122423043(MSTRG.7732.24)	81955	414	0.6472	-0.152101925199	0.00168817385293937
1000::CHR12:122341088-122422569(MSTRG.7732.25)	81481	414	0.6472	-0.152101925199	0.00173254765848041
1000::CHR12:122752827-122771064(MSTRG.7735.3)	18237	639	0.4515	-0.14507611406	0.268274057715314
1000::CHR12:122752847-122771064(MSTRG.7735.5)	18217	639	0.4515	-0.14507611406	0.268489383394572
1000::CHR12:122752847-122771064(MSTRG.7735.6)	18217	639	0.4515	-0.14507611406	0.268489383394572
1000::CHR12:122752847-122771064(MSTRG.7735.7)	18217	639	0.4515	-0.14507611406	0.268489383394572
1000::CHR12:122752847-122771064(MSTRG.7735.8)	18217	639	0.4515	-0.14507611406	0.268489383394572
1000::CHR12:122752847-122771062(MSTRG.7735.9)	18215	639	0.4515	-0.14507611406	0.268510921978154
1000::CHR12:122865338-122896124(MSTRG.7737.2)	30786	393	0.403	-0.322446775111	0.00337762506245883
1000::CHR12:122834453-122862383(MSTRG.7739.1)	27930	876	0.9019	0.151766829098	0.988688570844509
1000::CHR12:122835481-122862383(MSTRG.7739.4)	26902	876	0.9019	0.151766829098	0.989301888476479
1000::CHR12:122835490-122862084(MSTRG.7739.6)	26594	876	0.9019	0.151766829098	0.989479156673
1000::CHR12:122505330-122526936(MSTRG.7740.5)	21606	297	0.5681	-0.185746110649	0.00769688269372451
1000::CHR12:122505380-122526936(MSTRG.7740.7)	21556	297	0.5681	-0.185746110649	0.00771785005979134
1000::CHR12:122508378-122526936(MSTRG.7740.12)	18558	246	0.9987	0.16227906144	0.15890446416826
1000::CHR12:122518840-122526936(MSTRG.7740.18)	8096	168	0.9136	0.039800144283	0.0473357436221989
1000::CHR12:122518840-122526936(MSTRG.7740.19)	8096	168	0.9136	0.039800144283	0.0473357436221989
1000::CHR12:122518840-122526936(MSTRG.7740.20)	8096	168	0.9136	0.039800144283	0.0473357436221989
1000::CHR12:122527206-122605087(MSTRG.7741.1)	77881	393	0.7486	-0.232672787226	0.00145199606695529
1000::CHR12:122527221-122601607(MSTRG.7741.2)	74386	393	0.7486	-0.232672787226	0.00175816010553425
1000::CHR12:122527246-122564702(MSTRG.7741.3)	37456	345	0.658	-0.22289420222	0.00601899280737121
1000::CHR12:123363866-123366113(MSTRG.7745.1)	2247	321	0.7398	0.0776247748143	0.207651401601418
1000::CHR12:123363871-123365789(MSTRG.7745.3)	1918	321	0.7398	0.0776247748143	0.210635135156729
1000::CHR12:123415131-123436684(MSTRG.7747.2)	21553	336	0.8271	-0.24986365266	0.0195267818110434
1000::CHR12:123458139-123466299(MSTRG.7749.4)	8160	741	0.9869	0.355181490077	0.996210070498191
1000::CHR12:123470054-123521498(MSTRG.7750.1)	51444	594	0.5301	-0.0603870690634	0.0729139165156781
1000::CHR12:123516064-123521534(MSTRG.7750.7)	5470	354	0.5143	-0.10710404921	0.0454344261794471
1000::CHR12:123516064-123521577(MSTRG.7750.8)	5513	354	0.5143	-0.10710404921	0.045332279975526
1000::CHR12:123528487-123529578(MSTRG.7753.1)	1091	162	0.7946	-0.14337628107	0.0146752495601784
1000::CHR12:123596641-123596917(MSTRG.7757.1)	276	108	0.5941	-0.469442761313	0.000589243093024245
1000::CHR12:122975239-122979438(MSTRG.7759.15)	4199	492	1.1442	0.352064149007	0.971428397944509
1000::CHR12:122975242-122978830(MSTRG.7759.18)	3588	300	1.076	0.276448569203	0.67213173531326
1000::CHR12:123140964-123233141(MSTRG.7764.1)	92177	618	0.5526	0.172048620052	0.0465457135010802
1000::CHR12:123156636-123233101(MSTRG.7764.8)	76465	579	0.5526	0.183232972725	0.0740141549828216
1000::CHR12:123202885-123233238(MSTRG.7764.19)	30353	651	0.5787	0.138174112498	0.651091740587652
1000::CHR12:123233462-123257892(MSTRG.7765.7)	24430	375	0.508	-0.12215616774	0.0186569983893668
1000::CHR12:123248981-123271856(MSTRG.7766.1)	22875	1005	0.6497	0.00299320101344	0.988094648099801
1000::CHR12:123261012-123271784(MSTRG.7766.11)	10772	1005	0.6497	0.00299320101344	0.993833347625945
1000::CHR12:123602143-123619716(MSTRG.7770.9)	17573	480	0.9166	0.124952877908	0.621527637543477
1000::CHR12:123621738-123633688(MSTRG.7772.2)	11950	288	0.6451	0.0183701399187	0.0508644701483189
1000::CHR12:123936436-123972638(MSTRG.7780.5)	36202	657	0.6084	0.0589790054063	0.498015874579128
1000::CHR12:123973219-124015422(MSTRG.7788.8)	42203	786	0.9013	0.0537033534316	0.8893295501004
1000::CHR12:123973219-124011703(MSTRG.7788.9)	38484	537	0.6399	0.0781686092259	0.222602226036172
1000::CHR12:123973275-124015422(MSTRG.7788.16)	42147	786	0.9013	0.0537033534316	0.889631400379814
1000::CHR12:123973275-124015422(MSTRG.7788.17)	42147	786	0.9013	0.0537033534316	0.889631400379814
1000::CHR12:123973275-124011703(MSTRG.7788.18)	38428	537	0.6399	0.0781686092259	0.223134039003832
1000::CHR12:124324598-124518294(MSTRG.7794.3)	193696	1608	0.8817	0.0511589902669	0.94738658273461
1000::CHR12:124325420-124342055(MSTRG.7794.7)	16635	642	0.508	0.103040157054	0.693898561935091
1000::CHR12:124325420-124389379(MSTRG.7794.8)	63959	675	1.15	0.0625609005076	0.636502359103222
1000::CHR12:124325420-124342055(MSTRG.7794.9)	16635	642	0.508	0.103040157054	0.693898561935091
1000::CHR12:124325420-124567443(MSTRG.7794.10)	242023	1608	0.8817	0.0511589902669	0.559936633953368
1000::CHR12:124325420-124389377(MSTRG.7794.11)	63957	675	1.15	0.0625609005076	0.636527731031561
1000::CHR12:124325420-124342055(MSTRG.7794.12)	16635	642	0.508	0.103040157054	0.693898561935091
1000::CHR12:124346593-124389869(MSTRG.7794.20)	43276	675	1.15	0.0625609005076	0.844787587488948
1000::CHR12:124346593-124483769(MSTRG.7794.21)	137176	1608	0.8817	0.0511589902669	0.997502090060679
1000::CHR12:124346593-124567589(MSTRG.7794.22)	220996	1608	0.8817	0.0511589902669	0.801204915923101
1000::CHR12:124346593-124483769(MSTRG.7794.23)	137176	1608	0.8817	0.0511589902669	0.997502090060679
1000::CHR12:124346593-124390039(MSTRG.7794.24)	43446	675	1.15	0.0625609005076	0.843561430371446
1000::CHR12:124346593-124390455(MSTRG.7794.25)	43862	675	1.15	0.0625609005076	0.840527678505647
1000::CHR12:124354837-124390039(MSTRG.7794.28)	35202	675	1.15	0.0625609005076	0.894447559087546
1000::CHR12:124354837-124483769(MSTRG.7794.29)	128932	1608	0.8817	0.0511589902669	0.998409045554073
1000::CHR12:124354837-124387636(MSTRG.7794.30)	32799	675	1.15	0.0625609005076	0.906256320482075
1000::CHR12:125000484-125028058(MSTRG.7804.1)	27574	438	0.705	-0.19857280998	0.0386094837291464
1000::CHR12:125025434-125029307(MSTRG.7805.1)	3873	204	0.6529	-0.196447527582	0.00901351146964179
1000::CHR12:127129984-127146065(MSTRG.7807.1)	16081	318	0.5828	-0.205643426687	0.0122319647897328
1000::CHR12:125065461-125143333(MSTRG.7812.3)	77872	600	0.4883	-0.0698219455398	0.0158897115458149
1000::CHR12:124911646-124917368(MSTRG.7814.2)	5722	294	0.8171	0.156329988201	0.252055538385105
1000::CHR12:124911646-124914650(MSTRG.7814.3)	3004	291	0.7885	0.18686123368	0.292033483770684
1000::CHR12:124911646-124914650(MSTRG.7814.4)	3004	291	0.7885	0.18686123368	0.292033483770684
1000::CHR12:124911646-124914650(MSTRG.7814.5)	3004	291	0.7885	0.18686123368	0.292033483770684
1000::CHR12:124911646-124914650(MSTRG.7814.6)	3004	291	0.7885	0.18686123368	0.292033483770684
1000::CHR12:124911646-124914650(MSTRG.7814.7)	3004	291	0.7885	0.18686123368	0.292033483770684
1000::CHR12:124911646-124914650(MSTRG.7814.8)	3004	291	0.7885	0.18686123368	0.292033483770684
1000::CHR12:124911646-124914650(MSTRG.7814.9)	3004	291	0.7885	0.18686123368	0.292033483770684
1000::CHR12:124911646-124914650(MSTRG.7814.10)	3004	291	0.7885	0.18686123368	0.292033483770684
1000::CHR12:124911646-124914650(MSTRG.7814.11)	3004	291	0.7885	0.18686123368	0.292033483770684
1000::CHR12:124911646-124914650(MSTRG.7814.12)	3004	291	0.7885	0.18686123368	0.292033483770684
1000::CHR12:124911646-124914650(MSTRG.7814.13)	3004	291	0.7885	0.18686123368	0.292033483770684
1000::CHR12:124911646-124914650(MSTRG.7814.14)	3004	291	0.7885	0.18686123368	0.292033483770684
1000::CHR12:124911646-124914650(MSTRG.7814.15)	3004	291	0.7885	0.18686123368	0.292033483770684
1000::CHR12:124911646-124914650(MSTRG.7814.16)	3004	291	0.7885	0.18686123368	0.292033483770684
1000::CHR12:124911646-124914650(MSTRG.7814.17)	3004	291	0.7885	0.18686123368	0.292033483770684
1000::CHR12:124911646-124914650(MSTRG.7814.18)	3004	291	0.7885	0.18686123368	0.292033483770684
1000::CHR12:124911646-124914650(MSTRG.7814.19)	3004	291	0.7885	0.18686123368	0.292033483770684
1000::CHR12:124911646-124914650(MSTRG.7814.20)	3004	291	0.7885	0.18686123368	0.292033483770684
1000::CHR12:124911647-124914650(MSTRG.7814.23)	3003	291	0.7885	0.18686123368	0.292044820262715
1000::CHR12:124911647-124914650(MSTRG.7814.24)	3003	291	0.7885	0.18686123368	0.292044820262715
1000::CHR12:124911647-124914650(MSTRG.7814.25)	3003	291	0.7885	0.18686123368	0.292044820262715
1000::CHR12:124911647-124914650(MSTRG.7814.26)	3003	291	0.7885	0.18686123368	0.292044820262715
1000::CHR12:124911647-124914650(MSTRG.7814.27)	3003	291	0.7885	0.18686123368	0.292044820262715
1000::CHR12:124911647-124914650(MSTRG.7814.28)	3003	291	0.7885	0.18686123368	0.292044820262715
1000::CHR12:124911647-124914650(MSTRG.7814.29)	3003	291	0.7885	0.18686123368	0.292044820262715
1000::CHR12:124911647-124914650(MSTRG.7814.30)	3003	291	0.7885	0.18686123368	0.292044820262715
1000::CHR12:124911679-124919196(MSTRG.7815.1)	7517	330	0.6089	0.00771822013321	0.0829550207644741
1000::CHR12:124911679-124919196(MSTRG.7815.2)	7517	330	0.6089	0.00771822013321	0.0829550207644741
1000::CHR12:124911679-124913489(MSTRG.7815.3)	1810	162	1.2804	-0.0651449334367	0.109401586234661
1000::CHR12:124911679-124913717(MSTRG.7815.4)	2038	162	1.2804	-0.0651449334367	0.108189460730921
1000::CHR12:124911679-124913717(MSTRG.7815.5)	2038	162	1.2804	-0.0651449334367	0.108189460730921
1000::CHR12:124911679-124913717(MSTRG.7815.6)	2038	162	1.2804	-0.0651449334367	0.108189460730921
1000::CHR12:124911679-124913490(MSTRG.7815.7)	1811	162	1.2804	-0.0651449334367	0.109396243979804
1000::CHR12:124911682-124918976(MSTRG.7815.8)	7294	330	0.6089	0.00771822013321	0.0838899557209037
1000::CHR12:124911682-124919196(MSTRG.7815.9)	7514	330	0.6089	0.00771822013321	0.0829675352421919
1000::CHR12:124911682-124919196(MSTRG.7815.10)	7514	330	0.6089	0.00771822013321	0.0829675352421919
1000::CHR12:124911682-124913490(MSTRG.7815.11)	1808	162	1.2804	-0.0651449334367	0.109412271430886
1000::CHR12:124911682-124913490(MSTRG.7815.12)	1808	162	1.2804	-0.0651449334367	0.109412271430886
1000::CHR12:124911683-124918976(MSTRG.7815.13)	7293	330	0.6089	0.00771822013321	0.0838941697340522
1000::CHR12:124911683-124913489(MSTRG.7815.14)	1806	162	1.2804	-0.0651449334367	0.109422957542505
1000::CHR12:124911683-124913717(MSTRG.7815.15)	2034	162	1.2804	-0.0651449334367	0.108210624023494
1000::CHR12:124911683-124913717(MSTRG.7815.16)	2034	162	1.2804	-0.0651449334367	0.108210624023494
1000::CHR12:124911688-124913489(MSTRG.7815.17)	1801	162	1.2804	-0.0651449334367	0.109449676826751
1000::CHR12:124911688-124913489(MSTRG.7815.18)	1801	162	1.2804	-0.0651449334367	0.109449676826751
1000::CHR12:124911688-124913733(MSTRG.7815.19)	2045	162	1.2804	-0.0651449334367	0.108152433720131
1000::CHR12:124911811-124919196(MSTRG.7815.20)	7385	330	0.6089	0.00771822013321	0.0835072845853978
1000::CHR12:124911822-124913733(MSTRG.7815.21)	1911	162	1.2804	-0.0651449334367	0.108863172965597
1000::CHR12:124911822-124913717(MSTRG.7815.22)	1895	162	1.2804	-0.0651449334367	0.108948310830295
1000::CHR12:128808806-128823949(MSTRG.7817.6)	15143	429	0.6664	-0.0983869039247	0.103486656160068
1000::CHR12:131231983-131234970(MSTRG.7820.1)	2987	213	0.9673	-0.0524413877715	0.0695872968010447
1000::CHR12:130785789-130839157(MSTRG.7822.1)	53368	615	0.5996	-0.0731657650061	0.0952387217702694
1000::CHR12:130785789-130839250(MSTRG.7822.2)	53461	615	0.5996	-0.0731657650061	0.0948002289576065
1000::CHR12:130785789-130827250(MSTRG.7822.3)	41461	426	0.4592	-0.085254031484	0.0137856822459809
1000::CHR12:130789949-130839157(MSTRG.7822.13)	49208	615	0.5996	-0.0731657650061	0.116789910887573
1000::CHR12:130990161-130993967(MSTRG.7831.2)	3806	363	0.7998	-0.132679608552	0.116696810935676
1000::CHR12:130990161-130993967(MSTRG.7831.3)	3806	363	0.7998	-0.132679608552	0.116696810935676
1000::CHR12:131711137-131725609(MSTRG.7835.6)	14472	522	0.853	0.265269246932	0.854233161009552
1000::CHR12:131895008-131923142(MSTRG.7838.2)	28134	711	0.8207	0.116344027731	0.892690726760142
1000::CHR12:131900559-131923142(MSTRG.7838.3)	22583	711	0.8207	0.116344027731	0.918556474313649
1000::CHR12:131915943-131923148(MSTRG.7838.6)	7205	711	0.8207	0.116344027731	0.9632469618273
1000::CHR12:131915943-131921951(MSTRG.7838.7)	6008	711	0.8207	0.116344027731	0.965501172404348
1000::CHR12:131915943-131921951(MSTRG.7838.8)	6008	711	0.8207	0.116344027731	0.965501172404348
1000::CHR12:131915943-131921550(MSTRG.7838.9)	5607	711	0.8207	0.116344027731	0.966226092426652
1000::CHR12:131917191-131918758(MSTRG.7838.11)	1567	321	0.9476	0.203497467032	0.54445644288309
1000::CHR12:131929200-131945892(MSTRG.7841.1)	16692	516	1.2632	0.556542230629	0.991514689632573
1000::CHR12:131929304-131945832(MSTRG.7841.7)	16528	516	1.2632	0.556542230629	0.991590011468098
1000::CHR12:131929307-131945893(MSTRG.7841.9)	16586	516	1.2632	0.556542230629	0.991563449329892
1000::CHR12:131929307-131943857(MSTRG.7841.10)	14550	516	1.2632	0.556542230629	0.992447877792607
1000::CHR12:131929307-131934928(MSTRG.7841.11)	5621	468	0.7344	0.330632921451	0.837150300394402
1000::CHR12:131929307-131945870(MSTRG.7841.12)	16563	516	1.2632	0.556542230629	0.991573992529538
1000::CHR12:131929307-131943857(MSTRG.7841.13)	14550	516	1.2632	0.556542230629	0.992447877792607
1000::CHR12:131929307-131943857(MSTRG.7841.14)	14550	516	1.2632	0.556542230629	0.992447877792607
